"";"ED";"ES"
"Abrothrix markhami";5,59437340868077e-05;7,50570722549576e-06
"Abrothrix longipilis";5,60600931066788e-05;7,75965855382156e-06
"Abrothrix lanosus";5,56721515399023e-05;1,28778356117696e-05
"Abrothrix jelskii";5,63162160797596e-05;8,7233911006639e-06
"Abrothrix illuteus";5,52969245817498e-05;8,12107681061143e-06
"Abrothrix hershkovitzi";5,64018153205328e-05;9,66362570955785e-06
"Abrothrix sanborni";5,94070135558255e-05;5,06821172482776e-05
"Aepeomys lugens";5,51950301797915e-05;1,79688031232581e-06
"Aepeomys reigi";5,51950301797915e-05;3,59376062465162e-06
"Akodon aerosus";5,50195479374591e-05;3,18030141866058e-07
"Akodon bogotensis";5,48629159562668e-05;4,28487011237218e-07
"Akodon iniscatus";5,57180446675134e-05;6,87940391718331e-06
"Akodon orophilus";5,51364840903187e-05;1,18277944876694e-07
"Akodon molinae";5,50329854576664e-05;2,55515171777112e-06
"Akodon neocenus";5,71908688832791e-05;5,44055884576668e-05
"Akodon mystax";5,4873916105701e-05;2,17417808934867e-07
"Akodon montensis";5,53554726322804e-05;5,38057095582316e-07
"Akodon mollis";5,70251824183492e-05;5,67252772408665e-06
"Akodon lindberghi";5,5243915535485e-05;1,83037137008623e-06
"Akodon leucolimnaeus";5,53554726322804e-05;5,38057095582316e-07
"Akodon sanctipaulensis";5,62809989308822e-05;1,40642358340505e-05
"Akodon juninensis";5,51364840903187e-05;2,36555889753388e-07
"Akodon paranaensis";5,53554726322804e-05;1,07611419116463e-06
"Akodon fumeus";5,79047924412768e-05;4,83085845895949e-05
"Akodon dolores";5,75695823399381e-05;1,57732021696032e-05
"Akodon dayi";5,51982277465516e-05;2,34445742122363e-06
"Akodon cursor";5,47122736828342e-05;3,8318393639479e-06
"Akodon lutescens";5,58134361862499e-05;7,71397398126828e-06
"Akodon boliviensis";5,49360403285673e-05;3,33330472576103e-06
"Akodon azarae";5,42978507111491e-05;3,91025245587324e-07
"Akodon aliquantulus";5,53554726322804e-05;2,15222838232927e-06
"Akodon albiventer";5,48554455519172e-05;1,99570246391616e-06
"Akodon kofordi";5,94597868437474e-05;5,13796534947549e-05
"Akodon subfuscus";5,70251824183492e-05;5,67252772408665e-06
"Akodon torques";5,51364840903187e-05;4,73111779506775e-07
"Akodon oenos";5,53554726322804e-05;4,30445676465853e-06
"Akodon sylvanus";5,51364840903187e-05;9,4622355901355e-07
"Akodon pervalens";5,53554726322804e-05;8,60891352931706e-06
"Akodon toba";5,68956857638517e-05;1,61978987850476e-05
"Akodon surdus";5,51364840903187e-05;1,8924471180271e-06
"Akodon varius";5,39542405359696e-05;1,15358603263579e-07
"Akodon spegazzinii";5,58370508510057e-05;1,29454257805883e-05
"Akodon simulator";5,49678852043154e-05;8,61266810679431e-07
"Akodon reigi";5,53554726322804e-05;1,72178270586341e-05
"Akodon serrensis";5,6273578157623e-05;2,56697966928413e-05
"Akodon affinis";5,55592895355759e-05;1,26445318787056e-05
"Akodon budini";5,62648392655754e-05;1,37523248096908e-05
"Akodon siberiae";5,63996888656375e-05;1,56648448602752e-05
"Akodon latebricola";5,51364840903187e-05;3,7848942360542e-06
"Akodon mimus";5,43296359119693e-05;2,31255074905836e-07
"Amphinectomys savamis";5,46892792131078e-05;3,9503264486626e-06
"Andalgalomys pearsoni";5,70829788639031e-05;1,55937577152543e-05
"Andalgalomys roigi";5,55027575410833e-05;1,40039663397795e-05
"Andalgalomys olrogi";5,53383962070405e-05;1,27771526158454e-06
"Andinomys edax";5,68061241124118e-05;2,59012060310643e-06
"Anotomys leander";5,77172016101597e-05;4,60054364053271e-06
"Auliscomys boliviensis";5,93100932248006e-05;1,8902855219239e-05
"Auliscomys pictus";5,63745342632002e-05;7,85534166064617e-06
"Auliscomys sublimis";5,45650792602861e-05;2,69205308617893e-07
"Bibimys labiosus";5,54311465523016e-05;3,59910384473992e-06
"Bibimys torresi";5,46259017601845e-05;7,90054343738682e-07
"Bibimys chacoensis";5,46259017601845e-05;1,58010868747736e-06
"Blarinomys breviceps";5,68683052088026e-05;2,86698617094653e-05
"Brucepattersonius griserufescens";5,71937081394197e-05;4,85452193846116e-05
"Brucepattersonius soricinus";5,54095277683715e-05;2,40359630208243e-06
"Brucepattersonius paradisus";5,54095277683715e-05;2,40359630208243e-06
"Brucepattersonius misionensis";5,61386147914313e-05;4,24565731493051e-06
"Brucepattersonius iheringi";5,61386147914313e-05;4,24565731493051e-06
"Brucepattersonius guarani";5,54095277683715e-05;4,80719260416486e-06
"Brucepattersonius albinasus";5,40346545881449e-05;5,21891561138811e-10
"Brucepattersonius igniventris";5,67000979051957e-05;7,75033085230749e-06
"Calomys tener";5,59113582580527e-05;1,30818629290014e-05
"Calomys boliviae";5,49024280210134e-05;2,48755520491789e-07
"Calomys callidus";5,49024280210134e-05;4,97511040983579e-07
"Calomys callosus";5,69510168587609e-05;8,74736752680567e-06
"Calomys expulsus";5,4836770140141e-05;7,66367872789579e-06
"Calomys hummelincki";5,49024280210134e-05;9,95022081967158e-07
"Calomys laucha";5,40970759024154e-05;9,90114005579025e-08
"Calomys lepidus";5,6608128655013e-05;2,65037287604751e-05
"Calomys musculinus";5,85959033295326e-05;3,08729126823133e-05
"Calomys sorellus";5,40346545881449e-05;1,04378312227762e-09
"Calomys tocantinsi";5,6272367174209e-05;4,79131523442729e-05
"Calomys venustus";5,68041640403709e-05;9,09798474961542e-06
"Chelemys megalonyx";5,61569524924037e-05;1,29088137293465e-06
"Chelemys delfini";5,58970223490179e-05;6,34228246208522e-06
"Chelemys macronyx";5,78668147173354e-05;3,30989951634705e-05
"Chibchanomys trichotis";5,45673016518922e-05;2,97932512031751e-08
"Chibchanomys orcesi";5,45673016518922e-05;5,95865024063502e-08
"Chilomys instans";5,51152462562642e-05;1,66640353707592e-06
"Chinchillula sahamae";6,16889137895068e-05;8,43039274559205e-06
"Delomys collinus";5,7714908901752e-05;1,64990779580788e-05
"Delomys dorsalis";5,73651801468363e-05;3,68306615114691e-06
"Delomys sublineatus";5,64603443085776e-05;3,5522115516943e-09
"Deltamys kempi";5,5243915535485e-05;3,66074274017246e-06
"Eligmodontia typus";5,64840943098889e-05;2,87233200116696e-05
"Eligmodontia puerulus";5,5934335744826e-05;1,3076818384986e-05
"Eligmodontia moreni";5,57953045351361e-05;4,40518619320584e-07
"Eligmodontia morgani";5,59629717401399e-05;3,43834563084037e-06
"Euneomys chinchilloides";6,09666795657303e-05;1,85682166978294e-05
"Euneomys fossor";5,79834285660332e-05;2,76613098941796e-06
"Euneomys mordax";5,95810460927332e-05;9,65909923134319e-06
"Euneomys petersoni";5,79834285660332e-05;2,76613098941796e-06
"Galenomys garleppi";5,74019328879406e-05;9,76216724164455e-06
"Geoxus valdivianus";5,60954256875213e-05;8,35674915019632e-06
"Graomys centralis";5,80792940400623e-05;1,67031333108226e-05
"Graomys edithae";5,53165653679525e-05;3,72295551337654e-06
"Graomys griseoflavus";5,73651801468363e-05;3,68306615114691e-06
"Graomys domorum";5,97366014928986e-05;7,64349474096791e-06
"Handleyomys fuscatus";5,58386363466686e-05;4,30085250491238e-06
"Handleyomys intectus";5,4462937831934e-05;2,80667880901028e-09
"Holochilus brasiliensis";6,26828779094348e-05;1,36872603158504e-05
"Holochilus chacarius";6,54442593385059e-05;3,00473127922367e-05
"Holochilus sciureus";6,18466028731434e-05;1,49943793476333e-05
"Ichthyomys pittieri";6,09972586020821e-05;3,13960229643758e-05
"Ichthyomys stolzmanni";5,73268261150029e-05;9,35553848130484e-06
"Ichthyomys hydrobates";5,77172016101597e-05;9,20108728106542e-06
"Ichthyomys tweedii";6,25089028946939e-05;1,46471563848548e-05
"Irenomys tarsalis";5,8218090609013e-05;2,96649700645117e-05
"Juliomys pictipes";5,52817673698148e-05;6,02652980415696e-06
"Juliomys rimofrons";5,61386230098764e-05;8,62651051830295e-06
"Microryzomys altissimus";5,48976320418702e-05;7,50457318645038e-07
"Microryzomys minutus";5,48976320418702e-05;1,50091463729008e-06
"Neacomys paracou";5,60889561452905e-05;1,82233692370737e-06
"Neacomys musseri";5,60889561452905e-05;1,82233692370737e-06
"Neacomys dubosti";5,60889561452905e-05;3,64467384741474e-06
"Neacomys guianae";5,51347314027422e-05;6,6251110125797e-06
"Neacomys pictus";5,61883165985419e-05;4,09675236123509e-06
"Neacomys spinosus";5,51152462562642e-05;3,33280707415184e-06
"Neacomys tenuipes";5,51152462562642e-05;6,66561414830369e-06
"Neacomys minutus";5,60889561452905e-05;7,28934769482948e-06
"Necromys amoenus";5,62809989308822e-05;1,40642358340505e-05
"Necromys benefactus";5,45650792602861e-05;5,38410617235785e-07
"Necromys lactens";5,53383962070405e-05;1,27771526158454e-06
"Necromys lenguarum";5,45650792602861e-05;1,07682123447157e-06
"Necromys obscurus";6,02830493901277e-05;0,000105151837961401
"Necromys punctulatus";6,20165262129012e-05;6,00196774767486e-05
"Necromys temchuki";5,62333556795211e-05;2,67547156429576e-06
"Necromys lasiurus";5,54865750765824e-05;1,47871858243666e-05
"Necromys urichi";5,82781205700127e-05;3,17841650693521e-05
"Nectomys squamipes";6,46066447278357e-05;3,06611997707021e-05
"Nectomys apicalis";6,31860986098758e-05;8,48168457260162e-06
"Nectomys magdalenae";6,31860986098758e-05;8,48168457260162e-06
"Nectomys palmipes";6,82382649404949e-05;0,000103896424467784
"Nectomys rattus";6,2685849628709e-05;3,3491340954941e-05
"Neotomys ebriosus";6,23936740664371e-05;3,40409433851072e-05
"Nesoryzomys darwini";5,57980260191225e-05;2,22904074215853e-06
"Nesoryzomys fernandinae";5,51982277465516e-05;4,68891484244726e-06
"Nesoryzomys indefessus";5,57980260191225e-05;2,22904074215853e-06
"Nesoryzomys swarthi";6,0025488022525e-05;1,57874314511681e-05
"Neusticomys peruviensis";5,39542405359696e-05;2,30717206527158e-07
"Neusticomys mussoi";5,39542405359696e-05;4,61434413054317e-07
"Neusticomys oyapocki";5,62379854022678e-05;7,82415723745782e-06
"Neusticomys venezuelae";5,71365062866782e-05;9,66661404114005e-06
"Neusticomys monticolus";5,85093594964159e-05;5,46862643764405e-05
"Noronhomys vespuccii";5,46892792131078e-05;7,9006528973252e-06
"Notiomys edwardsii";5,50651851694426e-05;2,09524177734735e-06
"Oecomys catherinae";5,75990015503003e-05;7,49770072823253e-06
"Oecomys rutilus";5,63746457697126e-05;6,46464749286534e-08
"Oecomys rex";5,63746457697126e-05;6,46464749286534e-08
"Oecomys phaeotis";5,63746457697126e-05;1,29292949857307e-07
"Oecomys paricola";5,63746457697126e-05;2,58585899714613e-07
"Oecomys mamorae";5,62331405223533e-05;5,12336955704532e-06
"Oecomys flavicans";5,63746457697126e-05;5,17171799429227e-07
"Oecomys speciosus";5,63746457697126e-05;1,03434359885845e-06
"Oecomys cleberi";5,63746457697126e-05;2,06868719771691e-06
"Oecomys roberti";5,63746457697126e-05;4,13737439543382e-06
"Oecomys bicolor";5,53020114155512e-05;1,12544425057481e-06
"Oecomys auyantepui";5,75990015503003e-05;7,49770072823253e-06
"Oecomys concolor";5,6279341608963e-05;4,81558924254858e-06
"Oecomys trinitatis";5,63746457697126e-05;8,27474879086763e-06
"Oecomys superans";5,63746457697126e-05;1,65494975817353e-05
"Oligoryzomys vegetus";5,43315864684752e-05;4,39742050988961e-07
"Oligoryzomys flavescens";5,50651851694426e-05;4,19048355469469e-06
"Oligoryzomys fulvescens";5,42978507111491e-05;7,82050491174649e-07
"Oligoryzomys griseolus";5,4632958896857e-05;1,92963426378465e-07
"Oligoryzomys longicaudatus";5,49024280210134e-05;1,99004416393432e-06
"Oligoryzomys magellanicus";5,4632958896857e-05;3,85926852756931e-07
"Oligoryzomys microtis";5,62945417853725e-05;1,37217538764551e-05
"Oligoryzomys fornesi";5,44301393501932e-05;4,77797972490803e-07
"Oligoryzomys stramineus";5,44301393501932e-05;9,55595944981605e-07
"Oligoryzomys arenalis";5,4632958896857e-05;7,71853705513862e-07
"Oligoryzomys eliurus";5,51085706923549e-05;6,83356236311739e-08
"Oligoryzomys destructor";5,4632958896857e-05;1,54370741102772e-06
"Oligoryzomys delticola";5,64944072927842e-05;7,03289845035146e-06
"Oligoryzomys chacoensis";5,46736831374738e-05;5,7463635455683e-06
"Oligoryzomys brendae";5,44301393501932e-05;1,91119188996321e-06
"Oligoryzomys victus";5,44301393501932e-05;3,82238377992642e-06
"Oligoryzomys nigripes";5,6197424622419e-05;6,96170424384987e-06
"Oligoryzomys andinus";5,4632958896857e-05;3,08741482205545e-06
"Oryzomys subflavus";5,45673016518922e-05;1,191730048127e-07
"Oryzomys talamancae";5,49145177976362e-05;2,49011018065112e-07
"Oryzomys tatei";5,5015966136717e-05;2,3367448976063e-09
"Oryzomys xanthaeolus";5,90388342893084e-05;1,83596328174293e-05
"Oryzomys perenensis";5,5015966136717e-05;2,3367448976063e-09
"Oryzomys seuanezi";5,5015966136717e-05;4,67348979521261e-09
"Oryzomys yunganus";5,4462937831934e-05;2,80667880901028e-09
"Oryzomys chapmani";5,45673016518922e-05;2,38346009625401e-07
"Oryzomys hammondi";5,4462937831934e-05;5,61335761802056e-09
"Oryzomys gorgasi";5,4462937831934e-05;1,12267152360411e-08
"Oryzomys galapagoensis";6,05128183735613e-05;3,25555289735588e-05
"Oryzomys emmonsae";5,5015966136717e-05;9,34697959042521e-09
"Oryzomys dimidiatus";6,05773649680493e-05;3,31223430577105e-05
"Oryzomys devius";5,5015966136717e-05;1,86939591808504e-08
"Oryzomys rhabdops";5,56706475073443e-05;8,21989623024288e-06
"Oryzomys couesi";6,09947678315524e-05;3,13935321938461e-05
"Oryzomys laticeps";5,71625601607095e-05;3,14847137371191e-05
"Oryzomys caracolus";5,5015966136717e-05;3,73879183617008e-08
"Oryzomys bolivaris";5,4462937831934e-05;2,24534304720823e-08
"Oryzomys balneator";5,4462937831934e-05;4,49068609441645e-08
"Oryzomys auriventer";5,4462937831934e-05;8,9813721888329e-08
"Oryzomys angouya";6,10982865301781e-05;3,10408496660953e-05
"Oryzomys alfaroi";5,6463550796545e-05;8,91910041889594e-06
"Oryzomys albigularis";5,4462937831934e-05;1,79627443776658e-07
"Oryzomys curasoae";5,5015966136717e-05;7,47758367234017e-08
"Oryzomys melanotis";5,45673016518922e-05;4,76692019250802e-07
"Oryzomys saturatior";5,58719411390386e-05;8,42118986193716e-06
"Oryzomys russatus";5,4462937831934e-05;3,59254887553316e-07
"Oryzomys rostratus";5,83675337705195e-05;8,44222652337493e-06
"Oryzomys polius";5,4462937831934e-05;7,18509775106632e-07
"Oryzomys palustris";5,78073315788113e-05;3,11732526140144e-05
"Oryzomys nitidus";5,67063968567261e-05;1,65642533450761e-05
"Oryzomys keaysi";5,65069953852208e-05;1,56650061030735e-05
"Oryzomys meridensis";5,5015966136717e-05;1,49551673446803e-07
"Oryzomys lamia";5,4462937831934e-05;1,43701955021326e-06
"Oryzomys megacephalus";5,59340818850236e-05;1,14322136893071e-06
"Oryzomys marinhus";5,5015966136717e-05;2,99103346893607e-07
"Oryzomys maracajuensis";5,5015966136717e-05;5,98206693787214e-07
"Oryzomys macconnelli";5,52752586566267e-05;4,26871621432357e-06
"Oryzomys levipes";5,4462937831934e-05;2,87403910042653e-06
"Oryzomys legatus";5,68297594446046e-05;1,83771511717659e-05
"Oryzomys scotti";5,5015966136717e-05;1,19641338757443e-06
"Oryzomys nelsoni";5,5015966136717e-05;2,39282677514885e-06
"Oxymycterus caparoae";5,45919812227226e-05;3,59241263002813e-07
"Oxymycterus rufus";5,82124171208933e-05;9,70485371189731e-06
"Oxymycterus akodontius";5,69494369431478e-05;4,64915997726122e-07
"Oxymycterus amazonicus";5,45919812227226e-05;3,59241263002813e-07
"Oxymycterus angularis";5,69494369431478e-05;9,29831995452244e-07
"Oxymycterus dasytrichus";5,45919812227226e-05;7,18482526005626e-07
"Oxymycterus hiska";5,69494369431478e-05;1,85966399090449e-06
"Oxymycterus hispidus";5,62115344808337e-05;1,43349308547327e-05
"Oxymycterus hucucha";5,69494369431478e-05;3,71932798180898e-06
"Oxymycterus inca";5,47017073991844e-05;2,60959552373544e-07
"Oxymycterus josei";5,45919812227226e-05;1,43696505201125e-06
"Oxymycterus nasutus";5,69494369431478e-05;7,43865596361795e-06
"Oxymycterus paramensis";5,47810737952496e-05;1,81275470411395e-06
"Oxymycterus quaestor";5,45919812227226e-05;2,8739301040225e-06
"Oxymycterus delator";6,9323076679167e-05;6,68712373095815e-05
"Oxymycterus roberti";6,37568524460601e-05;3,83255752912145e-05
"Paralomys gerbillus";5,68724028076769e-05;7,97956495107846e-06
"Pearsonomys annectens";5,79402245674876e-05;5,45233071286486e-05
"Phaenomys ferrugineus";6,01039587451813e-05;1,55767696898842e-05
"Phyllotis darwini";5,65804760571262e-05;5,1635254917386e-06
"Phyllotis xanthopygus";5,82488850921738e-05;1,72017969351898e-05
"Phyllotis osilae";5,55125752473448e-05;1,07405785029393e-06
"Phyllotis osgoodi";5,69157619944075e-05;8,48782581825812e-06
"Phyllotis magister";5,86130018350388e-05;1,54666597991695e-05
"Phyllotis limatus";5,64070440092898e-05;3,02437296528686e-05
"Phyllotis definitus";5,67860784478988e-05;5,80233751275926e-08
"Phyllotis wolffsohni";5,49678852043154e-05;1,72253362135886e-06
"Phyllotis caprinus";5,61569524924037e-05;1,29088137293465e-06
"Phyllotis bonariensis";5,49678852043154e-05;3,44506724271773e-06
"Phyllotis andium";5,69593229394204e-05;1,48941849362163e-05
"Phyllotis amicus";5,53280135043148e-05;2,00296238736779e-06
"Phyllotis haggardi";5,49678852043154e-05;6,89013448543545e-06
"Podoxymys roraimae";5,67325786620162e-05;1,54448947391833e-05
"Pseudoryzomys simplex";5,67785775400686e-05;8,36219618407252e-06
"Punomys lemminus";5,67822101508027e-05;6,69380011379972e-07
"Punomys kofordi";5,67822101508027e-05;6,69380011379972e-07
"Reithrodon auritus";5,73680398818037e-05;1,50231484960493e-05
"Reithrodon typicus";5,73680398818037e-05;1,50231484960493e-05
"Rhagomys longilingua";5,50558940706739e-05;3,74738183656905e-06
"Rhagomys rufescens";5,50558940706739e-05;3,74738183656905e-06
"Rheomys raptor";5,45650792602861e-05;2,15364246894314e-06
"Rheomys thomasi";5,39542405359696e-05;9,22868826108633e-07
"Rheomys mexicanus";5,39542405359696e-05;1,84573765221727e-06
"Rheomys underwoodi";5,49303229385398e-05;6,74517103798191e-07
"Rhipidomys caucensis";5,67860784478988e-05;1,16046750255185e-07
"Rhipidomys leucodactylus";5,8111795129858e-05;4,77359962014636e-06
"Rhipidomys ochrogaster";5,67860784478988e-05;2,32093500510371e-07
"Rhipidomys modicus";5,82156515870029e-05;2,29495410217866e-06
"Rhipidomys mastacalis";5,77770985962859e-05;3,02506848050904e-05
"Rhipidomys macrurus";5,82156515870029e-05;2,29495410217866e-06
"Rhipidomys macconnelli";5,75021049782619e-05;2,62708905909408e-05
"Rhipidomys latimanus";6,05755428928277e-05;5,94192288412592e-05
"Rhipidomys gardneri";5,82156515870029e-05;4,58990820435733e-06
"Rhipidomys fulviventer";5,67860784478988e-05;4,64187001020741e-07
"Rhipidomys venustus";5,67860784478988e-05;9,28374002041482e-07
"Rhipidomys couesi";5,67860784478988e-05;1,85674800408296e-06
"Rhipidomys venezuelae";5,64603443085776e-05;7,1044231033886e-09
"Rhipidomys austrinus";5,67860784478988e-05;3,71349600816593e-06
"Rhipidomys emiliae";5,82156515870029e-05;9,17981640871465e-06
"Rhipidomys nitela";5,67860784478988e-05;7,42699201633186e-06
"Rhipidomys wetzeli";5,67860784478988e-05;1,48539840326637e-05
"Salinomys delicatus";5,71404136304218e-05;2,31469655175732e-05
"Scapteromys aquaticus";6,4843943674495e-05;5,67461361695984e-05
